,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
5105,0,50,0,0,1,2,4,0,38,4,3,3,2595.0,2353,242.0,0.924,2526,41,0.577,0.907,2
5106,1,46,0,2,0,0,4,0,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0,1
5107,1,46,0,2,2,1,4,0,40,6,1,2,1696.0,1177,519.0,0.686,4410,84,0.826,0.694,1
5108,0,46,0,1,2,1,5,0,24,3,3,2,2694.0,1576,1118.0,0.494,2041,57,0.9,0.585,2
5109,0,51,0,4,3,1,4,0,41,3,3,4,2791.0,940,1851.0,0.813,2584,49,0.441,0.337,2
5110,1,51,0,1,2,2,1,0,36,3,3,1,2146.0,967,1179.0,0.569,4253,74,0.721,0.451,1
5111,1,38,0,2,0,1,5,0,36,6,1,2,1438.3,730,708.3,0.921,4583,67,0.914,0.508,1
5112,1,44,0,3,2,0,1,0,38,3,2,2,4269.0,1852,2417.0,0.682,4178,75,0.63,0.434,1
5113,1,48,0,1,0,1,4,0,38,5,2,2,1832.0,748,1084.0,0.879,4376,87,0.812,0.408,1
5114,1,37,0,2,3,1,4,0,36,3,2,1,2588.0,1782,806.0,0.546,4159,83,0.766,0.689,1
5115,1,63,0,0,6,2,4,0,36,6,1,1,4847.0,1856,2991.0,0.61,4712,76,0.81,0.383,1
5116,1,46,0,4,0,1,1,0,33,4,1,1,2423.0,429,1994.0,0.625,4717,80,0.739,0.177,1
5117,1,50,0,0,5,2,1,0,41,6,2,3,7507.0,1697,5810.0,1.098,4651,71,1.029,0.226,1
5118,1,51,1,2,0,1,0,0,43,5,2,3,5232.0,1923,3309.0,0.629,4976,93,0.661,0.368,1
5119,1,43,0,3,5,2,5,0,32,5,1,1,1438.3,491,947.3,0.494,5016,86,0.593,0.341,1
5120,1,47,0,1,3,1,5,0,43,4,2,2,1828.0,1517,311.0,0.661,4542,82,0.577,0.83,1
5121,1,49,0,5,2,1,5,0,43,4,3,2,2557.0,2351,206.0,0.807,4342,73,1.147,0.919,1
5122,1,42,0,2,0,0,4,0,33,3,3,1,2283.0,1690,593.0,0.874,4377,64,0.488,0.74,1
5123,1,35,0,4,3,2,4,0,25,5,2,3,2684.0,1658,1026.0,0.669,4657,76,1.0,0.618,1
5124,1,38,0,1,2,1,5,0,31,3,1,3,7234.0,0,7234.0,0.899,5198,75,1.083,0.0,1
5125,1,37,0,2,0,2,1,0,26,3,2,3,1438.3,743,695.3,0.561,4730,80,0.778,0.517,1
5126,1,50,0,3,3,1,5,0,38,4,2,1,2808.0,1720,1088.0,0.836,5137,81,0.723,0.613,1
5127,1,42,0,3,6,2,4,0,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0,1
5128,1,43,0,4,0,3,1,0,39,4,1,3,1438.3,0,1438.3,0.68,4528,83,1.128,0.0,1
5129,0,44,1,4,2,2,3,0,36,4,2,2,10834.0,0,10834.0,0.522,2249,51,0.594,0.0,0
5130,1,44,0,1,0,1,4,0,33,5,1,3,1522.0,0,1522.0,0.783,4835,70,0.489,0.0,1
5131,1,41,0,2,2,1,1,0,36,6,2,3,2329.0,1271,1058.0,0.729,4382,70,0.667,0.546,1
5132,1,47,0,1,5,2,1,0,34,5,1,3,2099.0,1164,935.0,0.717,4471,80,0.667,0.555,1
5133,1,42,0,2,5,1,5,0,37,6,1,1,5099.0,958,4141.0,0.607,4025,73,0.521,0.188,1
5134,1,54,0,4,2,1,5,0,43,3,2,3,3805.0,821,2984.0,0.807,4326,67,0.811,0.216,1
5135,1,47,0,2,3,1,5,0,32,3,2,1,11438.0,0,11438.0,0.815,4346,90,0.915,0.0,0
5136,1,43,0,3,2,2,1,0,33,4,3,3,2434.0,1169,1265.0,0.689,4739,76,0.81,0.48,1
5137,1,44,0,3,2,2,5,0,37,3,2,1,4703.0,1555,3148.0,0.932,4127,89,0.648,0.331,1
5138,1,44,0,5,3,1,5,0,36,4,3,2,5254.0,2507,2747.0,0.751,4501,64,0.641,0.477,1
5139,1,45,0,5,1,1,4,0,34,4,2,2,1438.3,491,947.3,0.708,4376,84,0.787,0.341,1
5140,1,50,0,2,0,1,1,0,37,6,2,1,3600.0,1904,1696.0,0.72,4946,75,0.531,0.529,1
5141,1,46,1,2,3,3,2,0,42,3,3,2,7116.0,693,6423.0,0.759,4759,81,0.841,0.097,0
5142,1,37,0,3,0,1,4,0,28,4,2,1,1788.0,0,1788.0,1.001,3511,56,0.931,0.0,1
5143,1,60,0,0,1,1,5,0,51,4,1,3,7508.0,2148,5360.0,0.89,4950,70,0.707,0.286,1
5144,1,50,0,2,2,1,5,0,31,5,1,3,13745.0,0,13745.0,0.53,4432,61,0.605,0.0,0
5145,0,34,0,4,2,1,4,0,36,2,2,4,5021.0,2517,2504.0,0.587,2270,40,0.481,0.501,2
5146,1,43,1,2,2,1,1,0,34,3,2,1,4396.0,0,4396.0,0.592,4771,78,1.053,0.0,1
5147,1,40,0,4,2,2,4,0,30,4,2,2,2558.0,0,2558.0,0.728,4635,82,0.64,0.0,1
5148,1,30,0,0,0,2,5,0,18,4,2,3,9641.0,0,9641.0,0.907,4710,75,0.667,0.0,0
5149,1,38,0,1,5,1,5,0,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072,0
5150,0,40,1,3,1,1,1,0,36,3,3,4,2313.0,0,2313.0,0.673,2249,42,0.312,0.0,2
5151,1,53,0,3,5,1,4,0,36,3,1,3,1438.3,1183,255.3,0.841,4551,65,0.667,0.822,1
5152,1,44,0,4,2,0,4,0,30,4,3,2,1791.0,1314,477.0,0.725,5109,79,0.756,0.734,1
5153,1,52,0,3,5,2,4,0,44,3,3,2,2300.0,1598,702.0,0.813,4287,84,0.714,0.695,1
5154,1,42,0,3,2,1,4,0,36,4,2,2,2526.0,2048,478.0,0.716,4267,72,0.8,0.811,1
5155,0,42,0,4,2,1,1,0,33,4,3,2,2918.0,0,2918.0,0.559,2056,54,0.459,0.0,2
5156,1,53,0,2,2,2,5,0,49,4,2,3,6074.0,0,6074.0,0.697,4303,77,0.674,0.0,1
5157,1,45,1,3,3,1,2,0,37,5,1,2,4995.0,1766,3229.0,0.76,4389,82,0.864,0.354,1
5158,1,56,0,1,2,1,4,0,48,3,1,3,2464.0,1794,670.0,0.682,4610,76,0.9,0.728,1
5159,1,34,0,2,2,3,4,0,18,4,1,3,2730.0,0,2730.0,0.648,4530,72,0.714,0.0,1
5160,1,35,0,1,0,3,5,0,29,4,3,3,1438.3,966,472.3,0.871,5249,81,0.761,0.672,1
5161,0,43,1,2,0,2,3,0,34,2,4,3,4617.0,1035,3582.0,0.36,1779,35,0.591,0.224,2
5162,1,50,1,2,2,1,0,0,42,6,2,1,8220.0,1015,7205.0,1.063,4794,77,0.878,0.123,0
5163,1,40,0,3,0,2,4,0,29,4,3,1,5716.0,623,5093.0,0.673,4387,79,0.881,0.109,1
5164,1,52,0,2,6,2,1,0,46,4,2,3,4259.0,0,4259.0,0.59,4389,80,0.702,0.0,1
5165,0,56,0,3,0,2,4,0,46,1,3,3,2272.0,1350,922.0,0.762,2354,49,0.96,0.594,2
5166,1,49,0,5,3,1,4,0,36,4,2,3,2598.0,1848,750.0,0.547,4396,78,0.814,0.711,1
5167,1,50,1,3,2,2,2,0,38,4,1,1,10762.0,703,10059.0,0.548,4509,71,0.543,0.065,0
5168,1,39,1,2,2,1,2,0,36,6,3,3,1982.0,1751,231.0,0.843,4313,62,0.676,0.883,1
5169,1,33,0,2,1,3,5,0,21,3,3,3,4651.0,2499,2152.0,0.766,5097,79,0.795,0.537,1
5170,0,52,0,3,2,2,4,0,38,2,3,4,2437.0,0,2437.0,0.912,3068,53,0.656,0.0,2
5171,1,42,0,3,3,2,4,0,35,5,2,1,2563.0,1579,984.0,0.924,4838,70,0.707,0.616,1
5172,0,49,1,3,2,1,3,0,40,4,2,3,4576.0,193,4383.0,0.85,3100,54,0.742,0.042,2
5173,1,44,0,3,5,2,1,0,34,3,3,3,2245.0,1342,903.0,0.687,4624,87,0.706,0.598,1
5174,0,39,0,4,0,2,1,0,36,3,2,3,1776.0,0,1776.0,0.518,2201,31,0.292,0.0,2
5175,1,45,0,2,4,1,4,0,38,3,2,3,2911.0,1471,1440.0,0.871,4450,62,0.771,0.505,1
5176,1,47,1,4,2,1,2,0,30,4,2,3,2257.0,896,1361.0,0.68,4618,94,0.516,0.397,1
5177,1,62,1,1,6,2,5,0,36,5,1,1,18457.0,2248,16209.0,0.578,3603,69,0.643,0.122,0
5178,0,46,1,4,0,1,2,0,36,4,2,1,1681.0,0,1681.0,0.464,1953,48,0.5,0.0,2
5179,1,52,0,2,3,2,5,0,32,6,1,3,1461.0,0,1461.0,0.676,4633,80,0.778,0.0,1
5180,0,48,0,3,3,3,4,0,37,4,2,1,2363.0,978,1385.0,0.662,2635,40,0.538,0.414,2
5181,1,49,0,2,6,1,4,0,36,5,3,3,1438.3,863,575.3,0.605,4482,67,0.914,0.6,1
5182,1,42,0,5,5,1,5,0,29,3,2,3,1840.0,1267,573.0,0.605,4515,76,0.49,0.689,1
5183,1,49,0,4,6,2,1,0,39,6,2,3,7382.0,1326,6056.0,0.806,4792,65,0.667,0.18,1
5184,1,51,1,4,6,1,3,0,47,4,3,2,3861.0,622,3239.0,0.794,4816,81,0.976,0.161,1
5185,1,53,0,3,2,1,4,0,47,4,1,2,1562.0,751,811.0,0.925,4574,81,0.976,0.481,1
5186,1,49,0,3,2,3,1,0,36,6,1,2,3088.0,1477,1611.0,0.748,5095,77,0.833,0.478,1
5187,1,55,0,3,0,2,4,0,42,5,2,1,1438.3,0,1438.3,0.612,4660,87,0.891,0.0,1
5188,1,46,0,4,5,1,1,0,34,6,3,3,2168.0,1704,464.0,0.725,4584,92,0.769,0.786,1
5189,1,44,1,2,3,2,1,0,31,5,1,1,2197.0,0,2197.0,0.921,4548,64,0.641,0.0,1
5190,1,39,1,3,2,2,3,0,30,5,3,3,10009.0,1604,8405.0,0.449,4347,75,0.786,0.16,0
5191,1,47,0,3,4,3,1,0,36,6,1,2,3979.0,1319,2660.0,0.85,4598,67,0.634,0.331,1
5192,1,49,0,2,5,1,4,0,41,5,1,3,2189.0,1860,329.0,0.834,4195,81,0.653,0.85,1
5193,1,46,0,2,2,2,5,0,31,5,2,3,8243.0,927,7316.0,0.568,4503,90,0.765,0.112,1
5194,1,42,1,1,3,0,3,0,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098,0
5195,1,31,0,0,3,2,4,0,23,4,2,3,2239.0,1256,983.0,0.605,4986,83,0.976,0.561,1
5196,1,48,0,3,4,1,5,0,38,6,1,3,4025.0,0,4025.0,0.887,4445,92,0.673,0.0,1
5197,1,52,0,1,1,1,4,0,39,3,1,1,1663.0,0,1663.0,0.707,4875,86,0.654,0.0,1
5198,1,39,0,2,2,1,1,0,26,4,1,1,3649.0,929,2720.0,0.633,3964,77,0.75,0.255,1
5199,1,43,0,4,6,2,4,0,36,5,3,2,1438.3,0,1438.3,0.705,4432,71,0.651,0.0,1
5200,1,46,1,3,0,2,2,0,36,4,2,3,1621.0,787,834.0,0.551,4719,73,0.738,0.486,1
5201,1,45,0,2,2,3,1,0,37,5,2,3,5562.0,1556,4006.0,0.751,4568,76,0.767,0.28,1
5202,0,41,0,3,5,3,5,0,36,2,3,1,13733.0,0,13733.0,0.325,1591,30,0.875,0.0,0
5203,1,46,0,4,3,1,4,0,36,5,2,1,2374.0,1332,1042.0,0.686,4253,81,0.884,0.561,1
5204,1,51,0,3,6,3,4,0,36,5,2,2,2267.0,1357,910.0,0.697,4464,85,0.735,0.599,1
5205,1,48,0,3,2,1,5,0,39,3,1,2,6130.0,1741,4389.0,0.578,4264,63,0.658,0.284,1
5206,0,37,1,3,3,2,0,0,36,3,2,2,7361.0,0,7361.0,0.59,2109,44,0.571,0.0,2
5207,0,41,0,2,0,0,4,0,36,3,3,4,1569.0,257,1312.0,0.408,2288,45,0.667,0.164,2
5208,1,47,1,3,5,0,3,0,34,5,1,3,1626.0,1013,613.0,0.826,5262,83,0.729,0.623,1
5209,1,35,0,1,6,1,4,0,36,3,1,2,2158.0,1299,859.0,0.733,4946,73,0.973,0.602,1
5210,1,43,1,1,6,2,2,0,31,4,3,1,2283.0,1470,813.0,0.935,5100,76,0.689,0.644,1
5211,1,57,0,1,3,3,1,0,42,3,1,1,2542.0,1884,658.0,0.715,4518,88,1.095,0.741,1
5212,1,30,0,1,2,2,4,0,18,4,2,1,1438.3,0,1438.3,0.6,4322,68,0.619,0.0,1
5213,1,47,1,2,2,3,1,0,37,3,3,1,2335.0,1373,962.0,0.876,4267,81,0.653,0.588,1
5214,1,34,1,1,5,2,2,0,23,6,1,1,2033.0,1832,201.0,0.938,4110,74,0.947,0.901,1
5215,1,36,1,2,0,2,3,0,31,5,2,3,5821.0,764,5057.0,0.688,5291,96,0.684,0.131,1
5216,1,47,0,3,2,0,4,0,36,3,3,2,2182.0,1566,616.0,0.574,3935,77,0.711,0.718,1
5217,1,52,0,4,2,1,4,0,36,6,3,1,3021.0,1530,1491.0,0.731,4105,76,0.767,0.506,1
5218,1,52,0,2,3,2,4,0,42,6,2,2,1438.3,869,569.3,0.821,4664,77,0.878,0.604,1
5219,0,48,0,3,6,3,5,0,36,3,3,2,4431.0,2517,1914.0,0.499,2185,48,0.371,0.568,2
5220,1,26,0,0,2,2,4,0,22,3,1,3,1486.0,0,1486.0,0.734,4535,82,0.907,0.0,1
5221,1,40,0,3,3,2,5,0,36,3,3,2,6384.0,2034,4350.0,0.493,4413,83,0.886,0.319,1
5222,1,39,0,5,2,2,4,0,28,3,3,2,2077.0,0,2077.0,0.59,3647,69,0.917,0.0,1
5223,1,40,0,3,5,0,1,0,32,3,1,2,1956.0,958,998.0,0.789,4977,76,0.854,0.49,1
5224,1,43,0,3,2,1,4,0,34,6,2,1,2725.0,2517,208.0,0.482,4430,66,0.692,0.924,1
5225,1,46,0,4,5,3,1,0,40,6,3,1,1474.0,843,631.0,0.751,4452,65,1.097,0.572,1
5226,1,46,1,1,3,1,0,0,28,4,3,3,9880.0,1792,8088.0,0.804,4609,80,0.951,0.181,0
5227,1,46,1,4,2,0,2,0,41,4,2,1,5397.0,2336,3061.0,0.67,4734,96,0.846,0.433,1
5228,1,50,1,1,2,2,3,0,44,3,3,2,3370.0,1133,2237.0,0.722,4726,86,0.686,0.336,1
5229,1,55,0,3,0,1,1,0,36,5,1,3,2240.0,1231,1009.0,0.637,3623,71,0.69,0.55,1
5230,1,52,0,2,0,1,5,0,45,5,1,2,2737.0,1719,1018.0,0.657,4725,63,0.615,0.628,1
5231,1,48,0,1,3,1,4,0,40,5,4,3,4170.0,1384,2786.0,0.77,4532,94,0.649,0.332,1
5232,1,49,0,2,5,2,4,0,42,6,3,2,1991.0,0,1991.0,0.954,4527,66,0.61,0.0,1
5233,1,52,0,1,6,1,1,0,39,3,2,1,1438.3,635,803.3,0.744,4617,79,0.927,0.441,1
5234,1,42,1,2,2,1,2,0,35,6,1,2,2131.0,1288,843.0,0.797,4264,81,0.841,0.604,1
5235,1,41,0,4,3,2,4,0,23,3,2,2,2787.0,2053,734.0,0.76,4949,76,0.551,0.737,1
5236,1,48,0,4,2,3,4,0,38,4,3,1,1438.3,0,1438.3,0.647,4601,78,0.625,0.0,1
5237,0,42,0,0,5,0,5,0,31,3,3,4,2712.0,0,2712.0,0.724,2307,28,0.474,0.0,2
5238,1,42,1,2,2,2,2,0,31,3,2,1,5169.0,2296,2873.0,0.773,4656,88,0.796,0.444,1
5239,1,50,0,3,2,2,4,0,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271,1
5240,1,43,1,2,6,2,2,0,36,3,1,2,6039.0,1759,4280.0,0.479,4538,86,0.654,0.291,1
5241,1,54,1,2,3,1,0,0,42,3,2,3,5256.0,889,4367.0,0.559,5078,91,0.685,0.169,1
5242,1,48,0,1,2,3,4,0,36,6,2,3,1708.0,1059,649.0,0.764,4880,79,0.795,0.62,1
5243,1,57,0,2,2,1,4,0,40,5,3,2,1629.0,1185,444.0,0.766,4897,83,0.886,0.727,1
5244,1,56,1,2,2,0,0,0,45,3,3,1,3296.0,1435,1861.0,0.968,4327,66,0.737,0.435,1
5245,1,49,0,1,0,1,4,0,43,4,3,2,1438.3,786,652.3,0.609,4094,64,0.561,0.546,1
5246,1,46,0,4,2,2,4,0,38,6,2,2,2671.0,1713,958.0,0.732,4519,79,0.795,0.641,1
5247,1,58,0,3,0,1,4,0,53,4,3,1,2493.0,1566,927.0,0.767,4867,90,0.607,0.628,1
5248,1,59,0,1,1,1,4,0,40,3,3,1,2687.0,2452,235.0,0.817,4697,81,0.761,0.913,1
5249,1,37,0,2,6,1,1,0,36,4,2,2,2208.0,1559,649.0,0.51,4686,81,0.761,0.706,1
5250,1,41,1,3,4,2,3,0,30,4,2,2,17890.0,2517,15373.0,0.983,4831,81,0.8,0.141,0
5251,1,40,1,3,3,1,3,0,36,6,3,1,9599.0,2356,7243.0,0.791,4754,84,0.68,0.245,0
5252,1,38,1,2,5,2,3,0,32,6,2,3,3192.0,2517,675.0,0.658,4236,87,0.891,0.789,1
5253,0,61,0,1,3,2,5,0,52,3,2,4,3293.0,0,3293.0,0.838,3121,56,0.867,0.0,2
5254,1,48,0,1,2,1,1,0,36,4,4,1,7268.0,0,7268.0,0.691,4199,80,0.905,0.0,0
5255,1,43,0,3,6,1,4,0,35,5,3,2,1721.0,729,992.0,0.902,4853,74,0.644,0.424,1
5256,1,38,1,3,0,1,3,0,30,5,3,2,3976.0,1667,2309.0,0.929,4372,69,0.683,0.419,1
5257,1,52,0,2,3,2,4,0,35,5,2,3,1954.0,808,1146.0,0.826,4897,70,0.795,0.414,1
5258,1,44,1,3,6,1,0,0,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138,0
5259,1,40,0,3,5,2,5,0,28,3,3,3,2690.0,1935,755.0,0.593,4917,81,0.653,0.719,1
5260,1,48,0,5,4,1,1,0,38,3,3,1,2926.0,716,2210.0,0.949,4219,78,0.592,0.245,1
5261,1,46,1,4,2,2,3,0,33,5,1,1,2371.0,1748,623.0,0.663,4460,78,1.053,0.737,1
5262,1,44,0,3,2,1,5,0,27,5,1,1,7751.0,1965,5786.0,0.782,4543,90,0.731,0.254,1
5263,0,42,0,3,0,1,4,0,28,3,3,2,1601.0,0,1601.0,0.63,2339,41,0.414,0.0,2
5264,0,34,0,1,6,1,4,0,36,2,3,3,2401.0,496,1905.0,0.647,2597,40,0.379,0.207,2
5265,0,39,1,3,5,1,2,0,29,4,3,4,2187.0,0,2187.0,0.467,2031,40,0.333,0.0,2
5266,1,40,0,2,4,0,5,0,27,6,3,1,8494.0,2023,6471.0,0.871,4486,77,0.974,0.238,1
5267,1,36,1,4,2,1,3,0,36,5,3,1,2262.0,1450,812.0,0.735,4116,84,0.787,0.641,1
5268,1,43,0,3,2,0,4,0,36,6,1,2,2525.0,1595,930.0,0.78,4859,82,0.864,0.632,1
5269,1,38,0,3,3,1,4,0,34,3,3,2,2450.0,1981,469.0,0.712,4352,66,0.784,0.809,1
5270,1,36,0,4,0,1,5,0,18,4,3,2,3926.0,1760,2166.0,0.874,4890,92,0.704,0.448,1
5271,0,40,0,4,2,2,4,0,22,4,2,3,1438.3,0,1438.3,0.695,2502,45,0.452,0.0,2
5272,1,51,0,2,3,2,5,0,31,6,2,1,4789.0,2203,2586.0,0.847,4718,81,0.976,0.46,1
5273,1,41,0,2,6,3,4,0,34,6,3,3,2864.0,1928,936.0,0.769,4641,78,0.66,0.673,1
5274,1,43,0,4,2,3,4,0,34,5,3,3,1971.0,979,992.0,1.024,5446,75,0.974,0.497,1
5275,0,53,0,2,0,1,4,0,44,3,3,3,1473.0,0,1473.0,0.92,2836,48,0.6,0.0,2
5276,1,55,0,3,2,2,1,0,37,5,1,2,3187.0,1437,1750.0,0.79,4511,82,0.822,0.451,1
5277,1,38,0,2,6,1,4,0,36,4,2,2,5589.0,0,5589.0,0.787,4064,77,0.711,0.0,1
5278,1,42,0,5,2,1,4,0,38,5,1,2,2346.0,1373,973.0,0.73,4432,72,0.756,0.585,1
5279,1,34,0,4,2,2,4,0,28,3,2,3,1438.3,0,1438.3,0.726,4626,86,0.792,0.0,1
5280,1,40,0,5,3,2,4,0,22,3,1,2,1826.0,944,882.0,0.686,4528,65,0.667,0.517,1
5281,0,40,0,2,1,1,1,0,27,4,2,3,2208.0,0,2208.0,0.695,2659,56,0.806,0.0,2
5282,1,35,0,2,3,1,4,0,36,4,3,1,1476.0,0,1476.0,0.592,4279,76,0.767,0.0,1
5283,1,51,0,3,2,2,4,0,46,6,3,1,2927.0,1499,1428.0,0.649,4670,70,0.944,0.512,1
5284,1,53,1,3,2,3,3,0,49,5,2,1,4778.0,1869,2909.0,0.743,5489,74,0.805,0.391,1
5285,1,43,0,4,2,0,4,0,36,3,2,2,1438.3,743,695.3,0.624,4484,78,0.625,0.517,1
5286,1,46,0,3,3,2,1,3,40,4,3,1,16239.0,1487,14752.0,0.531,3838,48,0.6,0.092,0
5287,1,37,1,1,3,1,0,0,26,5,2,1,11726.0,1925,9801.0,0.855,4186,63,0.703,0.164,0
5288,1,47,0,4,0,1,5,0,38,3,2,1,1438.3,0,1438.3,0.68,4503,89,0.978,0.0,1
5289,1,45,0,3,3,1,4,0,34,6,1,3,2647.0,1288,1359.0,0.765,4730,78,0.857,0.487,1
5290,1,50,0,1,1,1,5,0,40,3,3,1,2492.0,1410,1082.0,0.835,4374,75,0.974,0.566,1
5291,1,46,0,2,2,2,5,0,36,3,3,3,2418.0,1106,1312.0,0.963,3541,64,0.882,0.457,1
5292,1,49,0,1,2,0,1,0,40,3,2,3,1438.3,0,1438.3,0.675,3886,77,0.75,0.0,1
5293,1,54,0,3,1,2,4,0,39,4,3,3,1764.0,0,1764.0,0.651,4857,92,0.804,0.0,1
5294,1,47,0,3,2,1,4,0,36,4,2,2,1776.0,1519,257.0,0.917,4295,60,0.622,0.855,1
5295,1,46,1,3,0,1,0,0,40,6,3,3,1438.3,0,1438.3,0.681,4833,69,0.769,0.0,1
5296,1,47,0,2,4,2,5,0,31,3,2,3,1491.0,0,1491.0,0.716,4634,92,0.804,0.0,1
5297,1,46,0,2,4,1,4,0,41,3,1,3,2552.0,1879,673.0,0.888,4153,79,0.795,0.736,1
5298,1,42,0,4,2,2,4,0,32,3,1,2,2996.0,1992,1004.0,0.948,4463,87,0.74,0.665,1
5299,1,44,0,2,0,1,1,0,39,4,1,2,1701.0,775,926.0,0.847,4471,71,0.614,0.456,1
5300,1,53,0,3,6,2,5,0,40,6,3,1,3998.0,0,3998.0,0.638,4223,79,0.717,0.0,1
5301,1,46,0,3,2,3,4,0,33,6,3,2,3025.0,2491,534.0,0.45,4460,62,0.722,0.823,1
5302,0,48,0,1,6,2,4,0,40,3,1,2,3251.0,2517,734.0,0.739,2483,50,0.471,0.774,2
5303,1,51,1,4,3,2,2,0,45,3,1,2,3031.0,1787,1244.0,1.006,4690,85,0.7,0.59,1
5304,0,59,0,2,5,0,4,0,36,3,3,3,1863.0,1853,10.0,0.829,2462,40,0.29,0.995,2
5305,1,35,0,2,6,2,4,0,20,6,1,2,2691.0,1935,756.0,0.681,4365,86,0.911,0.719,1
5306,1,45,0,5,2,2,4,0,33,5,3,3,2288.0,1249,1039.0,0.605,4504,87,0.706,0.546,1
5307,0,42,0,2,2,3,4,0,36,6,3,2,3413.0,0,3413.0,0.593,2285,40,0.429,0.0,2
5308,1,40,1,4,0,1,1,3,34,3,2,1,15471.0,1291,14180.0,0.651,3993,77,0.674,0.083,0
5309,1,40,0,5,5,1,4,0,24,6,1,1,2038.0,793,1245.0,0.682,3513,67,0.634,0.389,1
5310,1,47,0,3,6,3,4,0,36,6,2,3,1953.0,1089,864.0,0.859,4636,70,0.707,0.558,1
5311,0,43,0,5,3,3,1,0,24,3,2,2,4430.0,2203,2227.0,1.046,2742,49,0.4,0.497,2
5312,1,48,0,3,1,1,5,0,44,4,3,3,2021.0,1186,835.0,0.616,4633,74,0.574,0.587,1
5313,1,53,0,2,6,2,4,0,41,5,1,3,2329.0,2290,39.0,0.533,4609,76,0.767,0.983,1
5314,0,34,0,2,0,1,4,0,36,1,3,2,1696.0,0,1696.0,0.782,2325,56,0.556,0.0,2
5315,1,52,0,1,5,1,5,0,36,6,1,1,4222.0,0,4222.0,0.523,4487,77,1.081,0.0,1
5316,0,45,1,3,5,0,3,0,25,2,2,3,6614.0,1881,4733.0,0.737,3016,51,0.645,0.284,2
5317,0,42,0,1,5,2,4,0,35,4,3,3,3241.0,0,3241.0,0.442,2152,43,0.303,0.0,2
5318,0,48,0,2,6,1,4,0,30,3,3,3,4204.0,0,4204.0,0.703,2316,43,0.536,0.0,2
5319,1,34,0,3,5,2,4,0,26,4,2,3,3234.0,971,2263.0,0.79,3989,71,0.868,0.3,1
5320,0,40,0,3,6,2,1,0,29,3,3,3,2473.0,2332,141.0,0.293,1738,32,0.455,0.943,2
5321,0,42,1,2,3,2,2,0,33,3,3,3,4836.0,493,4343.0,0.417,1870,45,0.406,0.102,2
5322,1,55,0,3,3,1,4,0,44,5,1,1,1438.3,0,1438.3,0.575,4755,76,0.9,0.0,1
5323,0,45,1,4,2,2,4,0,36,5,2,3,1438.3,1060,378.3,0.301,1253,29,0.318,0.737,2
5324,1,57,0,3,0,3,4,3,42,6,1,1,12675.0,2422,10253.0,0.642,3912,63,0.575,0.191,0
5325,0,44,0,3,3,2,4,0,36,2,3,3,2228.0,0,2228.0,0.686,2523,45,0.607,0.0,2
5326,1,40,0,5,3,1,4,0,31,4,2,2,2813.0,2208,605.0,0.877,4491,68,0.744,0.785,1
5327,1,42,0,2,4,2,4,0,35,6,3,2,3223.0,0,3223.0,0.593,4916,79,0.717,0.0,1
5328,1,55,0,2,2,1,1,0,36,5,3,3,2653.0,0,2653.0,0.969,5052,81,0.761,0.0,1
5329,0,45,0,3,5,1,4,0,35,3,3,3,2745.0,2463,282.0,0.643,2466,39,0.345,0.897,2
5330,1,52,0,3,5,1,4,0,47,6,3,2,2516.0,1486,1030.0,0.503,3987,77,0.54,0.591,1
5331,1,46,0,2,3,0,4,0,26,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955,1
5332,1,56,0,2,2,2,5,0,48,5,3,2,3934.0,2517,1417.0,0.682,4837,87,0.673,0.64,1
5333,1,49,0,4,3,1,4,0,35,5,3,2,3038.0,2133,905.0,0.689,4784,83,0.694,0.702,1
5334,1,53,0,1,5,2,4,0,39,3,2,3,1982.0,1276,706.0,0.897,5136,76,0.949,0.644,1
5335,0,31,0,1,2,0,5,0,22,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,2
5336,1,55,1,3,5,2,0,0,48,5,2,2,3088.0,1743,1345.0,0.766,3906,68,0.659,0.564,1
5337,1,44,0,3,6,2,5,0,33,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3,1
5338,0,56,0,3,2,2,5,0,36,3,3,3,10016.0,1872,8144.0,0.735,2804,37,0.542,0.187,2
5339,1,54,0,2,0,1,5,0,45,5,3,2,4523.0,1841,2682.0,0.534,5112,87,0.706,0.407,1
5340,1,53,0,0,2,2,4,0,34,5,2,1,1944.0,1140,804.0,0.582,4921,82,0.907,0.586,1
